"id","area","address","building","longitude","latitude"
"4877","北京 - 东城","安德路    查看地图","安定门安德路","NULL","NULL"
"4878","北京 - 丰台","横七条","刘家窑","NULL","NULL"
"4879","NULL","NULL","NULL","NULL","NULL"
"4880","NULL","NULL","NULL","NULL","NULL"
"4881","NULL","NULL","NULL","NULL","NULL"
"4882","NULL","NULL","NULL","NULL","NULL"
"4883","NULL","NULL","NULL","NULL","NULL"
"4884","NULL","NULL","NULL","NULL","NULL"
"4885","NULL","NULL","NULL","NULL","NULL"
"4886","NULL","NULL","NULL","NULL","NULL"
"4887","北京 - 丰台 - 赵公口","地铁站D口出南100米处","：原北京物资回收公司房产","NULL","NULL"
"4888","北京 - 西城 - 西单","西单文化广场77街饰品店","西单文化广场77街饰品店","NULL","NULL"
"4889","北京 - 朝阳 - 和平街","和平里天丰利商场","天丰利商场","NULL","NULL"
"4890","北京 - 丰台 - 刘家窑","地铁站D口出南100米处","原北京物资回收公司房产","NULL","NULL"
"4891","北京 - 昌平 - 南口","南口","垂钓园","NULL","NULL"
"4892","北京 - 昌平 - 回龙观","定福皇庄","回龙观定福皇庄","NULL","NULL"
"4893","北京 - 朝阳","沿海赛洛城    查看地图","沿海赛洛城","NULL","NULL"
"4894","北京 - 延庆 - 延庆","延庆县城中心沃尔玛美食街    查看地图","延庆沃尔玛美食街","NULL","NULL"
"4895","北京 - 燕郊","燕郊开发区燕顺路","上上城三季","NULL","NULL"
"4896","北京 - 海淀","文兴街1号院","动物园天和白马商城","NULL","NULL"
"4897","北京 - 朝阳","[朝阳  国贸] 东三环中路39号    查看地图","建外SOHO","NULL","NULL"
"4898","北京 - 海淀 - 航天桥","西钓鱼台","写字楼配套美食档口","NULL","NULL"
"4899","北京 - 朝阳 - 团结湖","10号楼","10号楼","NULL","NULL"
"4900","北京 - 房山 - 良乡","大学城玉竹园小区正门","家福超市","NULL","NULL"
"4901","NULL","NULL","NULL","NULL","NULL"
"4902","NULL","NULL","NULL","NULL","NULL"
"4903","NULL","NULL","NULL","NULL","NULL"
"4904","NULL","NULL","NULL","NULL","NULL"
"4905","NULL","苏州街","NULL","NULL","NULL"
"4906","NULL","NULL","NULL","NULL","NULL"
"4907","NULL","NULL","NULL","NULL","NULL"
"4908","NULL","NULL","NULL","NULL","NULL"
"4909","NULL","三环新城","NULL","NULL","NULL"
"4910","NULL","莲宝路","NULL","NULL","NULL"
"4911","NULL","NULL","NULL","NULL","NULL"
"4912","NULL","详细地址","NULL","NULL","NULL"
"4913","NULL","NULL","NULL","NULL","NULL"
"4914","NULL","NULL","NULL","NULL","NULL"
"4915","NULL","NULL","NULL","NULL","NULL"
"4916","NULL","NULL","NULL","NULL","NULL"
"4917","北京 - 延庆 - 延庆","延庆县城中心沃尔玛美食街    查看地图","延庆商业中心沃尔玛美食街","NULL","NULL"
"4918","北京 - 海淀 - 北洼路","首都师范大学南门","首都师范大学南门","NULL","NULL"
"4919","北京 - 海淀 - 清河","宝盛里芳清园小区8号楼    查看地图","宝盛里芳清园小区8号楼","NULL","NULL"
"4920","北京 - 大兴","瑞海五区    查看地图","瑞海家园","NULL","NULL"
"4921","北京 - 西城","新街口北大街    查看地图","新街口北大街","NULL","NULL"
"4922","北京 - 海淀 - 中关村","[海淀  中关村] 西大街36号    查看地图","海淀图书城步行街","NULL","NULL"
"4923","北京 - 通州","华龙路口往北","苏坨小区","NULL","NULL"
"4924","北京 - 海淀 - 五道口","五道口城铁站旁","五道口","NULL","NULL"
"4925","北京 - 朝阳 - 左家庄","左家庄西街","左家庄西街","NULL","NULL"
"4926","北京 - 西城","北京武警总队第二医院对面    查看地图","北京武警总队第二医院对面","NULL","NULL"
"4927","北京 - 朝阳 - 团结湖","南路","团结湖南路","NULL","NULL"
"4928","北京 - 丰台 - 成寿寺","地铁旁底商转让","分钟寺549号武夷公寓底商","NULL","NULL"
"4929","北京 - 西城 - 西直门","新兴东巷11号","北京市阿旗鑫跃宾馆一层","NULL","NULL"
"4930","北京 - 海淀 - 西苑","小清河","居民区楼下底商","NULL","NULL"
"4931","北京 - 丰台 - 丽泽桥","万柳桥","万柳桥","NULL","NULL"
"4932","北京 - 朝阳 - 双井","双井桥","双井","NULL","NULL"
"4933","北京 - 顺义 - 后沙峪","罗各庄村","罗各庄","NULL","NULL"
"4934","NULL","双兴","NULL","NULL","NULL"
"4935","NULL","NULL","NULL","NULL","NULL"
"4936","NULL","NULL","NULL","NULL","NULL"
"4937","NULL","紧邻朝阳北路","NULL","NULL","NULL"
"4938","NULL","NULL","NULL","NULL","NULL"
"4939","NULL","NULL","NULL","NULL","NULL"
"4940","北京 - 丰台 - 方庄","分钟寺附近","南三环 分钟寺附近","NULL","NULL"
"4941","北京 - 丰台 - 六里桥","靛厂路千禧商业街2号楼","千禧商业街","NULL","NULL"
"4942","北京 - 朝阳 - 红庙","金台路","金台里","NULL","NULL"
"4943","北京 - 海淀 - 中关村","保福寺","保福寺","NULL","NULL"
"4944","北京 - 房山 - 良乡","太平庄村","太平庄通尚苑小区西50米底商","NULL","NULL"
"4945","北京 - 朝阳 - 东大桥","京广桥向西第二个红路灯路南，紧邻朝外大街    查看地图","东大桥东里","NULL","NULL"
"4946","NULL","京贸国际公寓","NULL","NULL","NULL"
"4947","NULL","淘宝城","NULL","NULL","NULL"
"4948","NULL","NULL","NULL","NULL","NULL"
"4949","NULL","清华科技园","NULL","NULL","NULL"
"4950","北京 - 西城","西直门南大街15号楼","西直门","NULL","NULL"
"4951","北京 - 昌平 - 天通苑","天通苑西一区商业街","天通苑西一区商业楼","NULL","NULL"
"4952","北京 - 石景山 - 八大处","西山枫林168-49","香山南路西山枫林小区底商","NULL","NULL"
"4953","北京 - 朝阳 - CBD","东大桥东里    查看地图","朝外SOHO西侧  商都北塔向北100米","NULL","NULL"
"4954","NULL","动物园","NULL","NULL","NULL"
"4955","NULL","学院派","NULL","NULL","NULL"
"4956","NULL","NULL","NULL","NULL","NULL"
"4957","NULL","南顶路","NULL","NULL","NULL"
"4958","北京 - 朝阳 - 左家庄","左家庄静安路16号","左家庄","NULL","NULL"
"4959","北京 - 东城 - 和平里","民旺胡同","平房","NULL","NULL"
"4960","北京 - 通州 - 果园","翠屏北里","翠屏北里","NULL","NULL"
"4961","北京 - 崇文 - 天坛","天坛医院门前","天坛医院","NULL","NULL"
"4962","NULL","南顶路","NULL","NULL","NULL"
"4963","NULL","NULL","NULL","NULL","NULL"
"4964","北京 - 昌平 - 回龙观","龙跃苑四区","龙跃四求合租七百平米商铺","NULL","NULL"
"4965","北京 - 朝阳 - 豆各庄","富力又一城","富力又一城","NULL","NULL"
"4966","北京 - 石景山 - 古城","石景山公安局门口","古城","NULL","NULL"
"4967","北京 - 海淀 - 蓟门桥","蓟门里小区","蓟门桥","NULL","NULL"
"4968","北京 - 朝阳 - 酒仙桥","将台路","酒仙桥商圈","NULL","NULL"
"4969","NULL","NULL","NULL","NULL","NULL"
"4970","NULL","NULL","NULL","NULL","NULL"
"4971","NULL","NULL","NULL","NULL","NULL"
"4972","NULL","广渠路28号","NULL","NULL","NULL"
"4973","NULL","NULL","NULL","NULL","NULL"
"4974","NULL","NULL","NULL","NULL","NULL"
"4975","NULL","NULL","NULL","NULL","NULL"
"4976","NULL","NULL","NULL","NULL","NULL"
"4977","NULL","NULL","NULL","NULL","NULL"
"4978","NULL","白堆子阜光里小区","NULL","NULL","NULL"
"4979","NULL","西关","NULL","NULL","NULL"
"4980","NULL","阜成路北二街","NULL","NULL","NULL"
"4981","NULL","NULL","NULL","NULL","NULL"
"4982","NULL","详细地址","NULL","NULL","NULL"
"4983","NULL","祥和乐园","NULL","NULL","NULL"
"4984","NULL","半壁店232号","NULL","NULL","NULL"
"4985","NULL","龙头井8号","NULL","NULL","NULL"
"4986","NULL","旧县村口","NULL","NULL","NULL"
"4987","NULL","十里河桥向西","NULL","NULL","NULL"
"4988","NULL","水碓子","NULL","NULL","NULL"
"4989","NULL","和平里北街","NULL","NULL","NULL"
"4990","NULL","NULL","NULL","NULL","NULL"
"4991","NULL","九龙山庄附近","NULL","NULL","NULL"
"4992","NULL","NULL","NULL","NULL","NULL"
"4993","NULL","NULL","NULL","NULL","NULL"
"4994","NULL","西上园小区","NULL","NULL","NULL"
"4995","NULL","NULL","NULL","NULL","NULL"
"4996","NULL","茉莉园小区门口","NULL","NULL","NULL"
"4997","北京 - 密云 - 密云","富民街","富民街","NULL","NULL"
"4998","北京 - 海淀 - 西北旺","颐阳山水居","太舟坞旺泉商城","NULL","NULL"
"4999","北京 - 燕郊","冶金物业","冶金物业","NULL","NULL"
"5000","北京 - 西城 - 西单","太仆寺街","府右街","NULL","NULL"
"5001","北京 - 海淀 - 西三旗","三旗百汇市场    查看地图","三旗百汇","NULL","NULL"
"5002","北京 - 宣武","css","csk","NULL","NULL"
"5003","北京 - 海淀 - 上地","体育大学对面正白旗","上地","NULL","NULL"
"5004","北京 - 通州 - 其他","漷县镇马头工业园区","NULL","NULL","NULL"
"5005","北京 - 海淀 - 中关村","[海淀  中关村] 海淀区中关村大街18号    查看地图","中关村科贸中心","NULL","NULL"
"5006","北京 - 东城 - 东四十条","朝阳门北小街","朝阳门北小街","NULL","NULL"
"5007","北京 - 西城","新华百货地下二层物美大卖场","新华百货","NULL","NULL"
"5008","北京 - 丰台 - 世界公园","丰堡路","富锦家园","NULL","NULL"
"5009","北京 - 丰台 - 方庄","东铁营桥南于家坟","东铁营桥南于家坟","NULL","NULL"
"5010","北京 - 朝阳 - 安贞","安贞医院","安贞医院","NULL","NULL"
"5011","北京 - 丰台 - 方庄","方庄","方庄","NULL","NULL"
"5012","NULL","新建的综合市场","NULL","NULL","NULL"
"5013","NULL","南辛庄","NULL","NULL","NULL"
"5014","NULL","NULL","NULL","NULL","NULL"
"5015","NULL","NULL","NULL","NULL","NULL"
"5016","NULL","女人街","NULL","NULL","NULL"
"5017","NULL","NULL","NULL","NULL","NULL"
"5018","NULL","NULL","NULL","NULL","NULL"
"5019","NULL","NULL","NULL","NULL","NULL"
"5020","NULL","安宁庄后街","NULL","NULL","NULL"
"5021","NULL","定福家园2号院","NULL","NULL","NULL"
"5022","NULL","NULL","NULL","NULL","NULL"
"5023","北京 - 通州 - 其他","徐辛庄集贸市场附近临街门面房","徐辛庄集贸市场附近临街门面房","NULL","NULL"
"5024","北京 - 朝阳 - 西大望路","soho现代城立体停车场底商","大望路立体停车场底商","NULL","NULL"
"5025","北京 - 海淀 - 四季青","金庄","北新大厦对面","NULL","NULL"
"5026","北京 - 通州","北京东方化工厂北门","滨河路","NULL","NULL"
"5027","北京 - 朝阳 - 亚运村","北苑路","北苑路附近","NULL","NULL"
"5028","北京 - 大兴 - 黄村","临街商铺    查看地图","临街商铺","NULL","NULL"
"5029","北京 - 西城","西单华威大厦四层韩国城内","华威大厦四层韩国城","NULL","NULL"
"5030","北京 - 西城 - 后海","烟袋斜街    查看地图","烟袋斜街","NULL","NULL"
"5031","北京 - 顺义 - 仁和","顺义","国泰美食城","NULL","NULL"
"5032","北京 - 朝阳 - 十里堡","孙河","孙河北东艺花卉","NULL","NULL"
"5033","北京 - 石景山 - 八角","八角西街北口    查看地图","底商小区","NULL","NULL"
"5034","北京 - 朝阳 - 小红门","城外诚家居广场商圈","城环城国际汽配城","NULL","NULL"
"5035","北京 - 石景山 - 鲁谷","六合园小区","六合园","NULL","NULL"
"5036","北京 - 丰台 - 丽泽桥","育芳园北路","三环新城","NULL","NULL"
"5037","北京 - 昌平 - 北七家","昌平西沙工业区","NULL","NULL","NULL"
"5038","NULL","NULL","NULL","NULL","NULL"
"5039","NULL","SOHO尚都西塔","NULL","NULL","NULL"
"5040","NULL","昌平人才市场斜对过","NULL","NULL","NULL"
"5041","NULL","NULL","NULL","NULL","NULL"
"5042","NULL","NULL","NULL","NULL","NULL"
"5043","NULL","SOHO尚都西塔","NULL","NULL","NULL"
"5044","NULL","农科院","NULL","NULL","NULL"
"5045","NULL","西三区","NULL","NULL","NULL"
"5046","北京 - 大兴","同兴园小区对面加油站综合市场精品商业街店面","精品商业街店面","NULL","NULL"
"5047","北京 - 海淀 - 万寿路","28号","万寿路28号","NULL","NULL"
"5048","北京 - 朝阳 - 劲松","农光里","农光里","NULL","NULL"
"5049","北京 - 昌平 - 天通苑","西一区","昌平区天通苑西一区","NULL","NULL"
"5050","北京 - 通州 - 北苑","杨庄大街","世纪星城","NULL","NULL"
"5051","北京 - 丰台 - 角门","嘉园三里底商    查看地图","天阳亲子广场","NULL","NULL"
"5052","北京 - 海淀","双榆树女人街","双榆树西里","NULL","NULL"
"5053","NULL","东坝","NULL","NULL","NULL"
"5054","NULL","双榆树东里","NULL","NULL","NULL"
"5055","NULL","南小街二队","NULL","NULL","NULL"
"5056","NULL","NULL","NULL","NULL","NULL"
"5057","北京 - 丰台 - 六里桥","西客站","天秀城服装商场","NULL","NULL"
"5058","北京 - 东城","北京","商场","NULL","NULL"
"5059","北京 - 通州 - 马驹桥","北门口","北门口","NULL","NULL"
"5060","北京 - 海淀","彰化路金雅园南门    查看地图","住宅底商","NULL","NULL"
"5061","NULL","云龙家园","NULL","NULL","NULL"
"5062","NULL","望京韩国城","NULL","NULL","NULL"
"5063","NULL","NULL","NULL","NULL","NULL"
"5064","北京 - 朝阳","惠新西街18号坪山名茶","高档小区内","NULL","NULL"
"5065","北京 - 海淀 - 世纪城","板井路69号    查看地图","金源世纪城","NULL","NULL"
"5066","北京 - 丰台 - 六里桥","西三环 六里桥南 亿客隆 天秀城 精品区 女装","六里桥亿客隆服装商城","NULL","NULL"
"5067","北京 - 西城 - 西单","华威四层","西单华威","NULL","NULL"
"5068","NULL","NULL","NULL","NULL","NULL"
"5069","NULL","NULL","NULL","NULL","NULL"
"5070","NULL","淘宝城","NULL","NULL","NULL"
"5071","NULL","NULL","NULL","NULL","NULL"
"5072","NULL","朝阳门内大街","NULL","NULL","NULL"
"5073","NULL","新老城区结核地","NULL","NULL","NULL"
"5074","NULL","古城地铁西100米古城大","NULL","NULL","NULL"
"5075","NULL","金台里","NULL","NULL","NULL"
"5076","NULL","新老城区结核地","NULL","NULL","NULL"
"5077","NULL","NULL","NULL","NULL","NULL"
"5078","NULL","NULL","NULL","NULL","NULL"
"5079","NULL","NULL","NULL","NULL","NULL"
"5080","NULL","NULL","NULL","NULL","NULL"
"5081","NULL","NULL","NULL","NULL","NULL"
"5082","北京 - 昌平 - 天通苑","天通苑东一区2号商业楼老北京餐厅","老北京风味餐厅出租","NULL","NULL"
"5083","北京 - 丰台 - 赵公口","300平营业中饭店","光彩路商铺","NULL","NULL"
"5084","北京 - 丰台 - 赵公口","光彩路南300米旺铺","石榴园南里临街旺铺","NULL","NULL"
"5085","北京 - 燕郊","淘宝广场","淘宝广场","NULL","NULL"
"5086","北京 - 昌平 - 回龙观","回龙观龙腾四区","回龙观龙腾四区","NULL","NULL"
"5087","北京 - 燕郊","潮白人家","东贸国际","NULL","NULL"
"5088","北京 - 燕郊","淘宝广场","淘宝广场","NULL","NULL"
"5089","北京 - 海淀 - 清河","像树湾","像树湾","NULL","NULL"
"5090","北京 - 燕郊","淘宝广场","淘宝广场","NULL","NULL"
"5091","北京 - 昌平 - 天通苑","天通苑","天通苑","NULL","NULL"
"5092","北京 - 丰台 - 六里桥","六里桥南亿客隆服装商品市场","六里桥南亿客隆服装商品市场一层箱包区精品","NULL","NULL"
"5093","北京 - 丰台 - 六里桥","西三环 六里桥南 亿客隆 天秀城 精品区 女装","六里桥亿客隆服装商城","NULL","NULL"
"5094","北京 - 朝阳 - 呼家楼","瀚海文化大厦B1-102号","NULL","NULL","NULL"
"5095","北京 - 海淀 - 小营","新都环岛    查看地图","新都","NULL","NULL"
"5096","北京 - 丰台 - 玉泉营","夏家胡同","NULL","NULL","NULL"
"5097","北京 - 海淀 - 西苑","颐和园北宫门三岔口33号","玺园商业中心","NULL","NULL"
"5098","北京 - 海淀 - 中关村","林大附近","林大附近小区内","NULL","NULL"
"5099","NULL","NULL","NULL","NULL","NULL"
"5100","NULL","NULL","NULL","NULL","NULL"
"5101","NULL","详细地址","NULL","NULL","NULL"
"5102","北京 - 西城","北京","阜成门","NULL","NULL"
"5103","北京 - 大兴 - 黄村","福苑小区市场","黄村福苑市场内","NULL","NULL"
"5104","北京 - 昌平 - 立水桥","丽水桥地铁西500米","北京北小区南门 100米北京丽水公寓正门","NULL","NULL"
"5105","北京 - 丰台","[丰台  西罗园] 南三环中路68号，木樨园桥东南角    查看地图","自然美国际商务公寓","NULL","NULL"
"5106","北京 - 丰台 - 六里桥","丽泽桥","丽泽桥","NULL","NULL"
"5107","NULL","生物医药产业基地","NULL","NULL","NULL"
"5108","NULL","NULL","NULL","NULL","NULL"
"5109","NULL","NULL","NULL","NULL","NULL"
"5110","NULL","国际眼镜大厦","NULL","NULL","NULL"
"5111","NULL","NULL","NULL","NULL","NULL"
"5112","NULL","NULL","NULL","NULL","NULL"
"5113","北京 - 海淀 - 中关村","科贸电子城","中关村科贸大厦","NULL","NULL"
"5114","北京 - 大兴 - 黄村","团河北村485总站向西1000米","大兴团河","NULL","NULL"
"5115","北京 - 昌平 - 天通苑","三区北门向西100左右","天通苑西三区","NULL","NULL"
"5116","北京 - 海淀 - 中关村","[海淀  中关村] 中关村南大街17号韦伯时代中心C座    查看地图","韦伯时代中心","NULL","NULL"
"5117","北京 - 海淀 - 中关村","[海淀  中关村] 苏州街18号院    查看地图","长远天地","NULL","NULL"
"5118","NULL","NULL","NULL","NULL","NULL"
"5119","NULL","NULL","NULL","NULL","NULL"
"5120","北京 - 丰台 - 马家堡","嘉园二里","马家堡嘉园二里","NULL","NULL"
"5121","北京 - 朝阳 - 朝阳公园","四路居","楼底商","NULL","NULL"
"5122","北京 - 朝阳 - 双桥","双柳北街一号院","朝阳旺角","NULL","NULL"
"5123","NULL","NULL","NULL","NULL","NULL"
"5124","NULL","NULL","NULL","NULL","NULL"
"5125","NULL","NULL","NULL","NULL","NULL"
"5126","NULL","NULL","NULL","NULL","NULL"
"5127","NULL","NULL","NULL","NULL","NULL"
"5128","NULL","NULL","NULL","NULL","NULL"
"5129","NULL","桥西","NULL","NULL","NULL"
"5130","NULL","NULL","NULL","NULL","NULL"
"5131","NULL","NULL","NULL","NULL","NULL"
"5132","NULL","NULL","NULL","NULL","NULL"
"5133","NULL","NULL","NULL","NULL","NULL"
"5134","NULL","NULL","NULL","NULL","NULL"
"5135","NULL","大稿新村","NULL","NULL","NULL"
"5136","NULL","NULL","NULL","NULL","NULL"
"5137","NULL","NULL","NULL","NULL","NULL"
"5138","NULL","NULL","NULL","NULL","NULL"
"5139","NULL","NULL","NULL","NULL","NULL"
"5140","NULL","NULL","NULL","NULL","NULL"
"5141","NULL","建材城西路","NULL","NULL","NULL"
"5142","NULL","小羊坊西口","NULL","NULL","NULL"
"5143","NULL","看丹桥","NULL","NULL","NULL"
"5144","NULL","NULL","NULL","NULL","NULL"
"5145","NULL","鑫隆服装市场","NULL","NULL","NULL"
"5146","NULL","车站北里","NULL","NULL","NULL"
"5147","NULL","NULL","NULL","NULL","NULL"
"5148","NULL","详细地址","NULL","NULL","NULL"
"5149","北京 - 石景山 - 苹果园","雍景四季","雍景四季","NULL","NULL"
"5150","北京 - 西城 - 金融街","[西城  金融街] 阜成门外大街2号    查看地图","万通新世界中心","NULL","NULL"
"5151","北京 - 通州 - 梨园城铁","淘宝城3A","梨园淘宝城","NULL","NULL"
"5152","北京 - 西城 - 后海","宝产胡同54号","护国寺步行街","NULL","NULL"
"5153","北京 - 海淀","不限","香港金库贵金属最新政策，诚邀黄金白银代理","NULL","NULL"
"5154","北京 - 朝阳 - 西大望路","延静里中街    查看地图","玫瑰东方","NULL","NULL"
"5155","北京 - 宣武 - 白纸坊","鸭子桥路26号底商","鸭子桥路26号","NULL","NULL"
"5156","北京 - 昌平 - 回龙观","回龙观西大街","回龙观礼品店转让","NULL","NULL"
"5157","北京 - 顺义 - 仁和","万科东路2号","顺义区易麒麟建材城附近","NULL","NULL"
"5158","北京 - 大兴 - 黄村","滨河坊四号楼","滨河坊小区","NULL","NULL"
"5159","北京 - 朝阳","北京市朝阳区分钟寺","新秀城时尚百货","NULL","NULL"
"5160","北京 - 东城 - 东单","大学医院 方庄分钟寺地铁口运动休闲专卖店一条街","方庄分钟寺专卖店一条街","NULL","NULL"
"5161","北京 - 丰台","角门北路","角门北路","NULL","NULL"
"5162","北京 - 海淀 - 中关村","永丰屯村","永丰屯村商铺","NULL","NULL"
"5163","北京 - 崇文 - 崇文门","崇文门外大街新世界商场对面","国瑞城底商","NULL","NULL"
"5164","北京 - 朝阳 - CBD","三里屯、CBD、朝阳公园高端居住区商圈","东三环 博瑞大厦 高和萃项目","NULL","NULL"
"5165","北京 - 昌平 - 北七家","西沙各庄工业区","西沙各庄工业区","NULL","NULL"
"5166","NULL","西单华威","NULL","NULL","NULL"
"5167","NULL","NULL","NULL","NULL","NULL"
"5168","NULL","详细地址","NULL","NULL","NULL"
"5169","NULL","详细地址","NULL","NULL","NULL"
"5170","NULL","E世界四层","NULL","NULL","NULL"
"5171","NULL","高家园106楼","NULL","NULL","NULL"
"5172","NULL","NULL","NULL","NULL","NULL"
"5173","NULL","松榆里","NULL","NULL","NULL"
"5174","北京 - 东城","北门仓胡同6号    查看地图","海运仓","NULL","NULL"
"5175","北京 - 朝阳 - CBD","朝阳区国贸三期西侧","光华里小区","NULL","NULL"
"5176","北京 - 朝阳 - 垡头","垡头西里老京克隆南侧","老街坊涮肉","NULL","NULL"
"5177","北京 - 昌平 - 北七家","西沙各庄","西沙各庄","NULL","NULL"
"5178","北京 - 昌平 - 北七家","西沙各庄","西沙各庄","NULL","NULL"
"5179","北京 - 海淀 - 中关村","[海淀  中关村] 海淀蓝靛厂南路25号    查看地图","牛顿办公区","NULL","NULL"
"5180","北京 - 丰台 - 新发地","新发地","新发地","NULL","NULL"
"5181","北京 - 海淀","北医附近","北航附近","NULL","NULL"
"5182","NULL","详细地址","NULL","NULL","NULL"
"5183","NULL","西客站","NULL","NULL","NULL"
"5184","NULL","NULL","NULL","NULL","NULL"
"5185","NULL","详细地址","NULL","NULL","NULL"
"5186","北京 - 大兴 - 黄村","玫瑰城商业中心","玫瑰城商业中心","NULL","NULL"
"5187","北京 - 昌平 - 回龙观","万意百货三楼","回龙观万意百货三层","NULL","NULL"
"5188","北京 - 海淀 - 北太平庄","桥西    查看地图","桥西北","NULL","NULL"
"5189","北京 - 崇文 - 崇文门","[崇文  崇文门] 崇文门外大街新世界商场对面    查看地图","国瑞城","NULL","NULL"
"5190","NULL","早市","NULL","NULL","NULL"
"5191","NULL","大红门路28号","NULL","NULL","NULL"
"5192","NULL","三环路","NULL","NULL","NULL"
"5193","NULL","潞河中学对面","NULL","NULL","NULL"
"5194","NULL","NULL","NULL","NULL","NULL"
"5195","NULL","NULL","NULL","NULL","NULL"
"5196","NULL","NULL","NULL","NULL","NULL"
"5197","NULL","NULL","NULL","NULL","NULL"
"5198","NULL","通州梨园繁华商业区","NULL","NULL","NULL"
"5199","NULL","沿河市场","NULL","NULL","NULL"
"5200","北京 - 丰台 - 木樨园","百荣国际小商品城美廉美超市出口","丰台木樨园美廉美超市出口","NULL","NULL"
"5201","北京 - 崇文 - 崇文门","崇文门搜秀商城三层旺铺转让    查看地图","搜秀商城三层旺铺转让","NULL","NULL"
"5202","北京 - 大兴 - 黄村","黄村镇芦城芦求路","汇君豪商务楼","NULL","NULL"
"5203","北京 - 燕郊","唐山万达底商","唐山万达步行街","NULL","NULL"
"5204","北京 - 丰台 - 青塔","大成路超市旁","玉泉路南、大成路","NULL","NULL"
"5205","北京 - 朝阳 - 朝外","17号楼","三丰里17号楼","NULL","NULL"
"5206","北京 - 石景山 - 其他","西黄新村雍景天成底商","西黄新村雍景天成底商","NULL","NULL"
"5207","北京 - 通州 - 北苑","华联天时名苑购物中心","华联天时名苑购物中心","NULL","NULL"
"5208","北京 - 朝阳 - 劲松","[朝阳  劲松 中街兆佳商场    查看地图","劲松中街兆佳商场","NULL","NULL"
"5209","北京 - 大兴 - 黄村","兴华大街","黄村好地段","NULL","NULL"
"5210","北京 - 朝阳 - 定福庄","NULL","NULL","NULL","NULL"
"5211","北京 - 海淀 - 中关村","信息路上地华联商厦","上地华联商厦","NULL","NULL"
"5212","北京 - 海淀","小西天","小西天 志强园 媄裳裤","NULL","NULL"
"5213","北京 - 大兴 - 黄村","兴华大街枣园小区 玫瑰城 彩虹新城","枣园小区底商，","NULL","NULL"
"5214","北京 - 海淀 - 北洼路","奶茶店","海淀区航天桥北洼路","NULL","NULL"
"5215","北京 - 通州 - 果园","怡乐中街    查看地图","巴克寓所","NULL","NULL"
"5216","北京 - 海淀 - 人民大学","附近","平房","NULL","NULL"
"5217","北京 - 海淀 - 其他","北洼路","海淀区北洼路","NULL","NULL"
"5218","北京 - 朝阳 - 潘家园","烟酒店","朝阳区潘家园桥","NULL","NULL"
"5219","北京 - 丰台 - 右安门","北京南站","北京南站","NULL","NULL"
"5220","NULL","NULL","NULL","NULL","NULL"
"5221","NULL","NULL","NULL","NULL","NULL"
"5222","NULL","NULL","NULL","NULL","NULL"
"5223","NULL","NULL","NULL","NULL","NULL"
"5224","NULL","NULL","NULL","NULL","NULL"
"5225","NULL","NULL","NULL","NULL","NULL"
"5226","NULL","NULL","NULL","NULL","NULL"
"5227","NULL","NULL","NULL","NULL","NULL"
"5228","北京 - 朝阳 - CBD","[朝阳  CBD] 东大桥路8号    查看地图","SOHO尚都","NULL","NULL"
"5229","北京 - 海淀 - 清河","永泰园    查看地图","永泰园","NULL","NULL"
"5230","北京 - 通州 - 土桥","太玉园小区","通州太玉园小区","NULL","NULL"
"5231","北京 - 丰台 - 刘家窑","横七条","刘家窑","NULL","NULL"
"5232","北京 - 通州 - 土桥","张家湾镇张辛庄村    查看地图","张辛庄中心街","NULL","NULL"
"5233","北京 - 朝阳 - 潘家园","潘家园桥东","潘家园桥东","NULL","NULL"
"5234","北京 - 顺义","宏城花园","宏城花园","NULL","NULL"
"5235","NULL","NULL","NULL","NULL","NULL"
"5236","NULL","NULL","NULL","NULL","NULL"
"5237","NULL","NULL","NULL","NULL","NULL"
"5238","NULL","NULL","NULL","NULL","NULL"
"5239","NULL","NULL","NULL","NULL","NULL"
"5240","NULL","NULL","NULL","NULL","NULL"
"5241","NULL","NULL","NULL","NULL","NULL"
"5242","NULL","延静里中街25号","NULL","NULL","NULL"
"5243","北京 - 东城 - 东直门","东外大街31号    查看地图","东城区东直门清水苑","NULL","NULL"
"5244","北京 - 昌平 - 立水桥","明珠百货","明珠百货","NULL","NULL"
"5245","北京 - 朝阳 - 酒仙桥","酒仙桥久隆百货","酒仙桥久隆百货","NULL","NULL"
"5246","北京 - 朝阳 - 朝青板块","青年路西里","国美第一城","NULL","NULL"
"5247","NULL","NULL","NULL","NULL","NULL"
"5248","NULL","NULL","NULL","NULL","NULL"
"5249","NULL","交大东路舒至嘉园内","NULL","NULL","NULL"
"5250","NULL","万朋商圈","NULL","NULL","NULL"
"5251","北京 - 海淀 - 西三旗","西三旗","西三旗","NULL","NULL"
"5252","北京 - 海淀 - 学院路","新商机！五道口新服装市场小吃街美食档口出租","新商机！五道口新服装市场小吃街美食档口出","NULL","NULL"
"5253","北京 - 丰台 - 成寿寺","南三环分钟寺周家庄路九分公司对面","分钟寺周家庄路九分公司对面三号","NULL","NULL"
"5254","北京 - 东城","东城区115号","隆福寺商业街155号","NULL","NULL"
"5255","北京 - 丰台 - 丰台体育馆","丰体时代对面","丰体时代对面","NULL","NULL"
"5256","北京 - 丰台 - 南苑","北京盛泰朝龙建材城北区 门面房","北京盛泰朝龙建材城北区 门面房 低价急转","NULL","NULL"
